Date;Open;High;Low;Close;Adj Close;Volume
08/09/2020;117.345.001;125.500.000;117.042.503;119.129.997;118.821.426;79572800
09/09/2020;124.000.000;128.092.499;122.317.497;127.150.002;126.820.663;73620000
10/09/2020;129.892.502;130.652.496;121.669.998;123.117.500;122.798.599;69868400
11/09/2020;124.855.003;126.525.002;118.957.497;121.644.997;121.329.918;63692800
14/09/2020;130.809.998;133.149.994;126.312.500;128.722.504;128.389.099;120174400
15/09/2020;132.800.003;132.987.503;128.277.496;129.910.004;129.573.517;72755600
16/09/2020;129.572.495;130.927.505;125.137.497;125.144.997;124.820.824;55638400
17/09/2020;121.322.502;125.897.499;120.347.504;124.635.002;124.312.172;79251200
18/09/2020;125.937.500;126.324.997;119.887.497;121.892.502;121.576.767;69846000
21/09/2020;119.250.000;125.224.998;119.044.998;125.172.501;124.848.267;72104400
22/09/2020;125.750.000;126.480.003;121.555.000;126.377.502;126.050.171;64645200
23/09/2020;125.754.997;127.269.997;120.792.503;121.237.503;120.923.462;64701200
24/09/2020;120.722.504;125.695.000;120.139.999;123.480.003;123.160.156;73124000
25/09/2020;124.474.998;128.835.007;122.457.497;128.737.503;128.404.083;58801600
28/09/2020;130.402.496;130.517.502;127.500.000;130.350.006;130.012.390;57380800
29/09/2020;129.375.000;134.427.505;129.332.504;132.257.507;131.914.932;62146000
30/09/2020;131.574.997;136.225.006;131.502.502;135.304.993;134.954.514;68918400
01/10/2020;137.580.002;137.627.502;134.607.498;136.145.004;135.792.358;52500400
02/10/2020;132.250.000;135.195.007;130.509.995;130.622.498;130.284.164;55249600
05/10/2020;132.360.001;136.442.505;132.227.493;136.425.003;136.071.609;47982000
06/10/2020;138.300.003;141.419.998;136.649.994;137.365.005;137.009.201;78442000
07/10/2020;139.997.498;141.192.505;138.634.995;139.639.999;139.278.275;41808400
08/10/2020;140.750.000;140.845.001;137.580.002;138.387.497;138.029.068;37890000
09/10/2020;137.669.998;138.242.493;136.607.498;137.627.502;137.271.011;34689200
12/10/2020;139.895.004;143.470.001;139.125.000;142.259.995;141.891.510;43474400
13/10/2020;142.964.996;143.485.001;140.187.500;142.482.498;142.113.449;34460400
14/10/2020;142.904.999;143.427.505;139.600.006;140.952.499;140.587.387;27610000
15/10/2020;138.107.498;140.057.495;137.677.505;139.699.997;139.338.120;26722400
16/10/2020;140.367.493;141.214.996;137.925.003;138.115.005;137.757.248;24239200
19/10/2020;139.029.999;139.835.007;134.067.505;134.977.493;134.627.869;29806800
20/10/2020;135.835.007;137.997.498;135.070.007;136.455.002;136.101.547;22921200
21/10/2020;136.250.000;137.914.993;134.774.994;135.247.498;134.897.186;21959600
22/10/2020;135.225.006;136.117.493;132.317.505;133.610.001;133.263.947;29048000
23/10/2020;134.500.000;135.932.495;132.912.506;135.902.496;135.550.507;23348400
26/10/2020;134.270.004;136.927.505;130.384.995;131.412.506;131.072.144;33689600
27/10/2020;133.059.998;134.419.998;131.914.993;133.967.499;133.620.499;25052000
28/10/2020;131.979.996;132.600.006;126.089.996;126.269.997;125.942.924;37652000
29/10/2020;128.384.995;131.927.505;127.500.000;130.240.005;129.902.649;32008000
30/10/2020;128.500.000;129.365.005;123.000.000;125.339.996;125.015.335;41682000
02/11/2020;126.577.499;128.367.493;123.949.997;125.807.503;125.481.621;29965200
03/11/2020;127.084.999;131.050.003;126.027.496;130.195.007;129.857.773;27290000
04/11/2020;133.892.502;138.274.994;133.369.995;137.942.505;137.585.190;41022800
05/11/2020;141.625.000;143.389.999;139.910.004;141.600.006;141.233.215;31902800
06/11/2020;141.097.504;145.887.497;138.949.997;145.619.995;145.242.828;38334800
09/11/2020;145.524.994;146.914.993;136.107.498;136.307.495;135.954.422;58297600
10/11/2020;136.065.002;136.065.002;126.282.501;127.699.997;127.369.240;64406800
11/11/2020;130.537.506;134.350.006;129.482.498;134.179.993;133.832.443;40474400
12/11/2020;134.789.993;137.660.004;133.160.004;134.567.505;134.218.933;36581200
13/11/2020;136.272.507;136.687.500;130.592.499;132.970.001;132.625.580;34631200
16/11/2020;131.725.006;136.494.995;131.559.998;135.152.496;134.802.429;41377600
17/11/2020;135.524.994;135.962.494;133.037.506;134.222.504;133.874.832;31202800
18/11/2020;134.652.496;136.057.495;131.850.006;134.287.506;133.939.682;51092400
19/11/2020;132.127.502;134.875.000;131.000.000;134.402.496;134.054.367;56593600
20/11/2020;134.539.993;134.945.007;130.649.994;130.877.502;130.538.513;34108800
23/11/2020;131.712.494;133.824.997;130.154.999;131.399.994;131.059.647;36135600
24/11/2020;131.425.003;131.619.995;128.850.006;129.577.499;129.241.852;34650000
25/11/2020;130.324.997;132.695.007;130.199.997;132.347.504;132.004.700;25991600
27/11/2020;133.750.000;134.074.997;131.705.002;132.612.503;132.269.012;16727600
30/11/2020;132.649.994;134.125.000;129.722.504;134.014.999;133.667.892;28695200
01/12/2020;134.922.501;135.287.506;132.282.501;133.899.994;133.553.162;29694800
02/12/2020;133.505.005;136.735.001;132.342.499;135.445.007;135.094.162;28336000
03/12/2020;135.875.000;136.600.006;133.289.993;133.960.007;133.652.512;19952000
04/12/2020;134.485.001;135.600.006;133.887.497;135.582.504;135.271.271;20224400
07/12/2020;136.012.497;137.312.500;135.000.000;136.067.505;135.755.157;22324400
08/12/2020;135.850.006;135.987.503;132.815.002;133.500.000;133.193.558;27192000
09/12/2020;133.005.005;134.139.999;128.682.495;129.307.495;129.010.666;40130000
10/12/2020;128.690.002;130.687.500;128.494.995;129.722.504;129.424.713;20776400
11/12/2020;129.672.501;130.199.997;128.229.996;130.132.507;129.833.771;20926400
14/12/2020;130.880.005;133.887.497;130.774.994;133.087.494;132.781.998;27015600
15/12/2020;134.397.507;134.639.999;131.867.493;133.604.996;133.298.309;19301600
16/12/2020;134.225.006;134.372.498;132.125.000;132.425.003;132.121.002;22311600
17/12/2020;133.667.496;133.794.998;131.785.004;133.412.506;133.106.247;23138400
18/12/2020;133.789.993;134.050.003;130.705.002;132.720.001;132.415.329;34206400
21/12/2020;130.747.498;133.699.997;129.675.003;133.322.495;133.016.434;30233200
22/12/2020;133.192.505;133.372.498;130.539.993;132.782.501;132.477.676;18558000
23/12/2020;132.559.998;132.750.000;130.050.003;130.092.499;129.793.854;17914400
24/12/2020;130.372.498;131.324.997;129.387.497;129.937.500;129.639.221;9788400
28/12/2020;130.625.000;130.625.000;127.632.500;129.000.000;128.703.873;21256400
29/12/2020;129.250.000;130.725.006;128.422.501;129.432.495;129.135.391;17037200
30/12/2020;129.902.496;132.137.497;128.967.499;131.457.504;131.155.746;22539600
31/12/2020;131.365.005;131.509.995;129.149.994;130.550.003;130.250.305;19242400
04/01/2021;131.042.496;136.524.994;129.625.000;131.134.995;130.833.954;56064000
05/01/2021;130.997.498;134.434.998;130.869.995;134.047.501;133.739.761;32276000
06/01/2021;132.225.006;132.449.997;125.860.001;126.144.997;125.855.423;58042400
07/01/2021;129.675.003;133.777.496;128.865.005;133.440.002;133.133.682;46148000
08/01/2021;133.625.000;134.210.007;130.419.998;132.767.502;132.462.738;29252800
11/01/2021;134.187.500;139.610.001;133.625.000;136.214.996;135.902.328;51834400
12/01/2021;137.524.994;137.544.998;133.449.997;134.847.504;134.537.979;29147600
13/01/2021;134.899.994;136.250.000;133.850.006;135.317.505;135.006.866;21002800
14/01/2021;135.750.000;135.997.498;131.804.993;132.002.502;131.699.493;28312000
15/01/2021;132.279.999;133.252.502;128.485.001;128.595.001;128.299.805;27778000
19/01/2021;130.162.506;130.940.002;128.440.002;130.252.502;129.953.476;22618800
20/01/2021;131.117.493;134.304.993;130.567.505;133.657.501;133.350.677;25857200
21/01/2021;134.184.998;139.992.493;132.529.999;138.675.003;138.356.659;33778000
22/01/2021;137.399.994;138.417.496;136.272.507;137.125.000;136.810.196;24682000
25/01/2021;137.817.505;138.285.004;132.365.005;136.532.501;136.219.101;25111200
26/01/2021;135.804.993;136.447.495;133.875.000;134.352.493;134.044.083;16398000
27/01/2021;132.300.003;132.327.499;127.937.500;129.177.505;128.880.951;37127200
28/01/2021;129.962.494;133.397.507;129.604.996;130.509.995;130.210.419;22831600
29/01/2021;130.750.000;133.347.504;129.115.005;129.897.507;129.599.289;27155200
01/02/2021;130.532.501;132.707.504;129.027.496;132.369.995;132.066.162;21720400
02/02/2021;133.987.503;135.720.001;132.854.996;135.567.505;135.256.317;22044000
03/02/2021;136.360.001;139.317.505;135.164.993;135.304.993;134.994.385;24540800
04/02/2021;135.309.998;136.735.001;133.377.502;136.642.502;136.328.827;20134000
05/02/2021;137.250.000;137.372.498;135.457.504;135.910.004;135.598.038;16915200
08/02/2021;137.272.507;144.737.503;137.272.507;144.387.497;144.056.030;43462400
09/02/2021;143.407.501;145.832.504;142.225.006;142.632.507;142.305.099;28756000
10/02/2021;144.632.507;149.050.003;143.414.993;147.642.502;147.303.604;48535200
11/02/2021;149.802.505;152.722.504;149.250.000;152.507.507;152.157.440;45082800
12/02/2021;150.500.000;152.912.506;147.750.000;149.612.503;149.269.043;37475600
16/02/2021;150.642.502;153.725.006;149.500.000;153.302.505;152.950.577;32196000
17/02/2021;151.710.007;152.235.001;147.800.003;149.059.998;148.717.789;27475600
18/02/2021;147.289.993;148.732.498;145.750.000;148.289.993;147.949.585;23386800
19/02/2021;150.244.995;151.770.004;148.467.499;149.264.999;148.922.363;27172400
22/02/2021;147.747.498;151.332.504;143.250.000;143.557.495;143.227.966;32588400
23/02/2021;140.752.502;142.387.497;133.895.004;141.419.998;141.095.367;39178000
24/02/2021;141.227.493;145.067.505;137.559.998;144.990.005;144.657.166;44832000
25/02/2021;140.455.002;143.747.498;132.162.506;133.074.997;132.769.516;82443600
26/02/2021;137.524.994;138.544.998;133.610.001;137.145.004;136.830.170;50093200
01/03/2021;138.750.000;139.250.000;135.532.501;138.417.496;138.099.747;35318400
02/03/2021;139.000.000;139.205.002;133.960.007;134.062.500;133.754.745;26411600
03/03/2021;134.262.497;134.514.999;127.987.503;128.047.501;127.753.563;37759200
04/03/2021;128.007.507;129.750.000;120.837.502;123.702.499;123.418.526;57334400
05/03/2021;125.500.000;125.500.000;116.792.503;124.614.998;124.328.934;54284000
08/03/2021;124.500.000;124.712.502;115.665.001;115.932.503;115.666.374;54311200
09/03/2021;121.302.498;126.167.503;120.592.499;125.202.499;124.958.199;52182400
10/03/2021;128.404.999;129.800.003;124.574.997;124.682.503;124.439.224;38437600
11/03/2021;129.500.000;130.462.494;127.345.001;129.934.998;129.681.458;29991600
12/03/2021;126.482.498;128.887.497;125.900.002;128.559.998;128.309.128;24396400
15/03/2021;128.647.507;132.067.505;127.672.501;131.912.506;131.655.136;22198800
16/03/2021;133.565.002;135.125.000;131.167.496;132.912.506;132.653.183;27212800
17/03/2021;130.397.507;134.532.501;129.895.004;133.412.506;133.152.191;24386400
18/03/2021;131.365.005;131.839.996;127.169.998;127.224.998;126.976.753;29389600
19/03/2021;127.500.000;129.214.996;126.125.000;128.457.504;128.206.833;29920800
22/03/2021;129.127.502;133.945.007;129.067.505;131.862.503;131.605.225;29780400
23/03/2021;132.542.496;133.445.007;130.212.494;130.707.504;130.452.469;22204800
24/03/2021;131.512.497;131.592.499;126.367.500;126.430.000;126.183.304;24584000
25/03/2021;124.995.003;127.147.499;122.720.001;125.352.501;125.107.918;29514400
26/03/2021;125.544.998;128.562.500;123.735.001;128.392.502;128.141.983;36396800
29/03/2021;128.202.499;130.625.000;127.000.000;129.482.498;129.229.843;27352000
30/03/2021;128.419.998;129.752.502;127.050.003;128.717.499;128.466.324;20020400
31/03/2021;130.154.999;134.705.002;129.824.997;133.482.498;133.222.061;31477600
01/04/2021;135.722.504;138.699.997;135.112.503;138.117.493;137.848.022;30827600
05/04/2021;138.675.003;140.139.999;137.330.002;139.875.000;139.602.066;25567200
06/04/2021;139.997.498;140.542.496;137.735.001;138.615.005;138.344.528;19174400
07/04/2021;138.807.495;142.434.998;137.115.005;141.434.998;141.159.042;25128400
08/04/2021;142.527.496;144.714.996;142.490.005;143.169.998;142.890.656;24441600
09/04/2021;142.139.999;144.080.002;141.750.000;144.000.000;143.719.040;19517200
12/04/2021;142.897.507;153.524.994;141.392.502;152.089.996;151.793.243;86932400
13/04/2021;152.315.002;157.000.000;151.257.507;156.794.998;156.489.029;67621200
14/04/2021;156.250.000;157.205.002;152.274.994;152.770.004;152.471.924;38550000
15/04/2021;156.625.000;162.142.502;156.315.002;161.372.498;161.057.617;59848000
16/04/2021;160.529.999;161.657.501;158.652.496;159.125.000;158.814.514;33520800
19/04/2021;155.365.005;158.074.997;152.330.002;153.617.493;153.317.780;40442000
20/04/2021;153.232.498;154.970.001;149.630.005;151.712.494;151.416.519;33413200
21/04/2021;151.187.500;153.625.000;151.022.507;153.604.996;153.305.298;21677600
22/04/2021;153.750.000;154.384.995;147.835.007;148.502.502;148.212.753;27778800
23/04/2021;149.342.499;153.350.006;149.002.502;152.652.496;152.354.614;22750000
26/04/2021;151.850.006;154.789.993;151.250.000;154.779.999;154.478.027;19779600
27/04/2021;155.785.004;156.705.002;153.544.998;153.817.505;153.517.365;16457200
28/04/2021;153.645.004;155.322.495;152.154.999;152.767.502;152.469.437;20941600
29/04/2021;154.000.000;154.365.005;150.714.996;153.247.498;152.948.486;17319600
30/04/2021;151.744.995;153.649.994;149.970.001;150.095.001;149.802.139;20191200
03/05/2021;151.250.000;152.467.499;147.875.000;148.367.493;148.077.988;20391200
04/05/2021;146.372.498;146.375.000;140.102.493;143.512.497;143.232.468;40532400
05/05/2021;147.089.996;148.134.995;143.875.000;144.585.007;144.302.902;29202400
06/05/2021;144.952.499;145.712.494;142.179.993;145.229.996;144.946.640;19338000
07/05/2021;148.082.504;149.707.504;146.717.499;148.122.498;147.833.481;22932800
10/05/2021;147.872.498;148.059.998;142.500.000;142.657.501;142.379.150;26890400
11/05/2021;138.250.000;143.547.501;137.500.000;143.062.500;142.783.356;28558400
12/05/2021;140.095.001;142.602.493;137.092.499;137.585.007;137.316.528;30340800
13/05/2021;140.337.494;140.807.495;134.589.996;136.652.496;136.385.864;28540400
14/05/2021;138.899.994;143.279.999;137.485.001;142.429.993;142.152.084;25861600
17/05/2021;141.570.007;141.692.505;138.535.004;141.654.999;141.378.616;21698000
18/05/2021;142.669.998;144.042.496;140.039.993;140.157.501;139.884.033;18625600
19/05/2021;135.664.993;140.794.998;135.432.495;140.657.501;140.383.041;34400000
20/05/2021;143.024.994;146.837.494;142.705.002;146.125.000;145.839.859;32159200
21/05/2021;151.637.497;152.220.001;148.695.007;149.917.496;149.624.985;67299200
24/05/2021;152.125.000;157.449.997;151.759.995;156.119.995;155.815.384;55481600
25/05/2021;157.660.004;158.184.998;154.824.997;156.477.493;156.172.180;43540800
26/05/2021;157.342.499;157.937.500;155.862.503;157.000.000;156.693.665;37044000
27/05/2021;156.997.498;157.500.000;154.600.006;154.880.005;154.577.789;58147600
28/05/2021;155.009.995;162.774.994;155.009.995;162.445.007;162.128.082;64453600
01/06/2021;162.699.997;163.882.507;159.032.501;162.645.004;162.327.652;47280400
02/06/2021;162.522.507;169.187.500;162.354.996;167.782.501;167.455.139;59416800
03/06/2021;167.007.507;172.589.996;165.830.002;169.697.495;169.366.394;58000800
04/06/2021;171.125.000;176.610.001;170.955.002;175.782.501;175.439.514;61712000
07/06/2021;175.712.494;178.125.000;171.927.505;176.190.002;175.846.252;57575600
08/06/2021;175.272.507;176.214.996;172.509.995;174.570.007;174.229.401;32384800
09/06/2021;175.157.501;175.750.000;172.557.495;173.582.504;173.283.508;38165600
10/06/2021;173.500.000;174.919.998;171.759.995;174.250.000;173.949.890;28777200
11/06/2021;174.794.998;179.392.502;174.437.500;178.252.502;177.945.496;41630800
14/06/2021;179.059.998;180.395.004;176.627.502;180.187.500;179.877.136;32137600
15/06/2021;179.149.994;180.162.506;177.279.999;177.884.995;177.578.613;24303200
16/06/2021;177.907.501;179.547.501;175.845.001;178.102.493;177.795.746;30712400
17/06/2021;177.744.995;188.350.006;177.562.500;186.572.495;186.251.129;80965600
18/06/2021;187.839.996;193.750.000;185.839.996;186.387.497;186.066.437;96885600
21/06/2021;184.352.493;185.365.005;178.227.493;184.272.507;183.955.109;67238400
22/06/2021;184.714.996;189.637.497;183.860.001;188.867.493;188.542.221;58014400
23/06/2021;190.077.499;191.527.496;189.077.499;190.572.495;190.244.263;33235600
24/06/2021;192.277.496;194.199.997;190.882.507;192.054.993;191.724.197;32092400
25/06/2021;192.804.993;193.455.002;188.945.007;190.309.998;189.982.178;27836400
28/06/2021;193.612.503;200.787.506;193.190.002;199.850.006;199.505.768;49543600
29/06/2021;198.824.997;200.987.503;196.570.007;200.267.502;199.922.546;36763200
30/06/2021;199.992.493;201.625.000;198.637.497;200.024.994;199.680.450;32656800
01/07/2021;201.250.000;204.559.998;200.190.002;202.119.995;201.771.851;48013600
02/07/2021;204.402.496;205.052.505;202.877.502;204.869.995;204.517.120;34276400
06/07/2021;207.375.000;208.419.998;203.502.502;206.985.001;206.628.448;44670800
07/07/2021;208.535.004;208.750.000;203.320.007;203.717.499;203.366.592;41842800
08/07/2021;198.565.002;201.330.002;197.007.507;199.027.496;198.684.677;50330000
09/07/2021;199.625.000;200.802.505;197.542.496;200.502.502;200.157.135;29662400
12/07/2021;202.399.994;205.327.499;201.877.502;205.125.000;204.771.667;32198400
13/07/2021;204.005.005;204.612.503;201.139.999;202.500.000;202.151.199;29070800
14/07/2021;203.577.499;204.177.505;197.527.496;198.414.993;198.073.242;38010000
15/07/2021;198.117.493;198.470.001;188.585.007;189.662.506;189.335.831;55056400
16/07/2021;190.304.993;191.570.007;180.729.996;181.610.001;181.297.165;68822400
19/07/2021;179.152.496;190.419.998;178.654.999;187.797.501;187.474.014;74906000
20/07/2021;187.300.003;188.380.005;181.639.999;186.119.995;185.799.408;43468700
21/07/2021;188.820.007;195.270.004;187.419.998;194.100.006;193.765.671;37101700
22/07/2021;196.419.998;198.869.995;192.759.995;195.940.002;195.602.524;32382600
23/07/2021;196.559.998;197.000.000;192.500.000;195.580.002;195.243.134;19567200
26/07/2021;193.110.001;194.419.998;189.139.999;192.940.002;192.607.666;20394300
27/07/2021;192.649.994;196.220.001;187.410.004;192.080.002;191.749.146;24886300
28/07/2021;193.190.002;196.460.007;189.949.997;195.029.999;194.694.061;20219100
29/07/2021;195.190.002;198.529.999;193.279.999;196.619.995;196.281.296;19078100
30/07/2021;194.179.993;196.300.003;192.630.005;194.990.005;194.654.144;18349700
02/08/2021;197.000.000;199.610.001;193.610.001;197.500.000;197.159.805;21744400
03/08/2021;197.399.994;202.220.001;192.199.997;198.149.994;197.808.670;30181100
04/08/2021;199.899.994;203.179.993;198.279.999;202.740.005;202.390.793;23130900
05/08/2021;205.000.000;207.330.002;203.419.998;206.369.995;206.014.526;21143500
06/08/2021;205.240.005;205.699.997;202.100.006;203.660.004;203.309.204;17849700
09/08/2021;204.460.007;205.080.002;201.429.993;202.949.997;202.600.433;14644300
10/08/2021;203.220.001;204.300.003;198.350.006;199.360.001;199.016.602;17923800
11/08/2021;200.429.993;200.490.005;194.300.003;196.990.005;196.650.711;18592500
12/08/2021;198.699.997;200.289.993;196.199.997;199.050.003;198.707.169;15165200
13/08/2021;199.050.003;202.139.999;198.509.995;201.880.005;201.532.272;18306300
16/08/2021;201.350.006;202.869.995;194.529.999;199.500.000;199.156.372;21087600
17/08/2021;196.850.006;197.699.997;192.669.998;194.580.002;194.244.858;20458500
18/08/2021;195.000.000;196.339.996;190.000.000;190.399.994;190.072.006;28591300
19/08/2021;194.940.002;204.949.997;187.619.995;197.979.996;197.638.992;76655500
20/08/2021;199.910.004;208.649.994;199.330.002;208.160.004;207.801.468;67574100
